"","P2S1","P2WF","P3S1","P3WF","P4B2","P4S1","P4S2","P4S3","P5S1","P5S2"
"3880",0,23.2060066236734,0,0,0,0,0,0,4.25493940966281,6.1478080605141
"3881",0,14.1424756207151,0,0,0,0,0,0,17.4797510883445,25.9277122552117
"3882",0,17.8745177984038,0,0,0,0,0,0,0,0
"3883",0,36.8714542968643,0,25.5730182737482,0,0,0,0,0,0
"3884",0,69.3374151960059,0,21.0064078677217,0,0,0,0,0,0
"3885",0,99.6146596300368,0,0,0,0,0,0,0,0
"3886",0,35.9454588693175,0,0,0,0,0,0,0,0
"3887",0,30.1650025640252,0,0,0,0,0,0,0,0
"3888",0,21.3259553010783,0,0,0,0,0,0,0,8.66039048524596
"3889",0,86.4262399043699,0,0,0,0,2.38338148757014,0,0,0
"3890",0,157.812069227979,0,15.52647538049,0,0,0,0,6.43990829570587,1.81761281789113
"3891",0,57.1311118328887,0,0,0,0,0,0,0,0
"3892",0,122.315577838685,0,21.919729948927,0,0,0,0,0,0
"3893",0,19.8387505235031,0,0,0,0,0,0,0,0
"3894",0,22.1958297936223,0,0,0,0,0,0,0,0
"3895",0,15.6016199307889,0,0,0,0,0,0,9.19986899386553,11.226432110504
"3896",0,47.9833994274262,0,0,0,0,0,0,0,0
"3897",0,177.482456946474,0,35.6195611670064,0,0,0,0,0,0
"3898",0,240.842992564678,0,27.3996624361588,0,0,0,0,0,0
"3899",0,28.0604675014188,0,0,0,0,0,0,0,0
"3900",1.15186507621654,15.5735594632874,0,0,0,16.432696973475,0,0,0,0
"3901",0,9.06353100295827,0,23.7463741113376,0,0,0.458342593763488,0.635807218346599,0,0
"3902",0,11.3364288705732,0,43.8394598978541,0,0,0,0,0,0
"3903",0,10.0175868980065,0,0,0,0,0,0,79.8088635217835,34.9088579436149
"3904",0,7.66050762788733,0,11.8731870556688,0,0,0,0,48.7593056674873,24.751609843635
"3905",0,7.99723323790436,0,0,0,0,0.802099539086104,0,0,0
"3906",0,72.5082480236662,0,44.7527819790593,0,0,0,0,0,0
"3907",0,28.0885279689202,0,31.9662728421853,0,0,0,0.953710827519898,0,0
"3908",0,26.7135650613507,0,16.4397974616953,0,0,0.435425464075314,0,0,0
"3909",0,6.39778659032349,0,0,0,0,9.37310604246333,0.635807218346599,0,0
"3910",21.3433822946006,18.6882713559449,0,37.446205329417,0,0,1.14585648440872,0,0,0
"3911",0,19.9509923935088,0,37.446205329417,0,0,0,0,0,0
"3912",1.15186507621654,149.955138327582,0,184.491060403469,0,0,2.20004445006474,2.66433501021432,12.3048247792951,0
"3913",0,100.540655057584,0,96.8121406077611,0,1.98072686733851,2.49796713601101,0,0,0
"3914",0,19.3056016409761,0,29.2263065985694,0,0,0,0,0,0
"3915",0,7.6043866928845,0,48.4060703038805,0,0,0,0,0,0
"3916",0,3.14277236015891,0,28.3129845173641,0,0,0,0,0,0
"3917",0,4.3213119952185,0,0,0,0,0,0,0,0
"3918",0,6.20136331781356,0,0,0,0,0,0,0,0
"3919",0,14.9842896457576,0,35.6195611670064,0,0,0,0,0,0
"3920",0,0,0,0,0,0,0,0,0,16.3050561604939
"3921",0,3.78816311269154,0,0,0,0,0,0,0,0
"3922",0,18.5760294859393,0,0,0,0,0,0,96.0236326234714,119.427853975552
"3923",21.8854364481143,69.1409919234959,0,0,0,0,0,0,0,0
"3924",0,0.757632622538308,0,0,0,0,0,0,0,0
"3925",58.8128756562328,57.5239583779086,0,0,0,0,0,0,0,37.4214403683467
"3926",6.77567691892083,5.75239583779086,0,0,0,0,0,0,17.0197576386512,14.1666881394455
"3927",18.0233006043294,11.5609126105845,0,0,0,0,3.71257500948425,0,0,0
"3928",0,11.7012149480916,0,0,0,0,0,0,46.8043335062909,34.8019395425625
"3929",0,9.4002566129753,0,0,0,0,0,0,22.0796855852773,36.993766764137
"3930",45.9390895102832,17.7061549933953,0,0,0,0,0,0,0,19.4591489915403
"3931",0,9.31607521047104,0,0,0,0,0,0,43.6993777208613,62.0126726104031
"3932",23.3083286010876,25.2263602837755,0,0,0,0,0,0,34.614507089419,15.1289537489173
"3933",9.89248830162441,10.4384939105278,0,0,0,0,0,0,0,0
"3934",24.1214098313581,24.3564857912315,0,0,0,0,0,0,136.733052921326,123.918426819754
"3935",5.6915686118935,12.4869080381314,0,0,0,0,0,0,6.66990502055251,8.28617608156249
"3936",26.6284102913589,17.5097317208853,0,0,0,0,0,0,0,0
"3937",0,5.47179116277667,0,0,0,0,0,0,0,0
"3938",0,2.10453506260641,0,0,0,0,0,0,0,23.6289666325846
"3939",0,3.42337703517309,0,0,0,0,0,0,0,0
"3940",0,1.01017683005108,0,0,0,0,0,0,0,27.8522434741552
"3941",34.488195517307,3.78816311269154,0,0,0,0,0,0,105.33849997976,88.1542216677196
"3942",0,0.729572155036889,0,0,0,3.37457169991005,0,0,18.744733075001,14.9151169468125
"3943",0,0,0,0,0,0,0,0,0,13.7390145352359
"3944",66.0628499594781,68.607843040969,0,56.6259690347282,0,0,0,0,19.7797183368109,11.5471873136613
"3945",67.011444728127,13.9179918807037,0,0,0,0,1.60419907817221,0,64.7440780443286,44.9591876425423
"3946",11.7896778389222,6.84675407034619,0,0,0,0,0,0,13.339810041105,10.7452993057681
"3947",90.0487462524578,49.8634507500212,0,0,0,0,0,0,106.488483603993,111.034759492937
"3948",13.6868673762201,8.67068445793841,0,0,0,0,0,0,0,26.515763461
"3949",10.9088398394625,7.29572155036889,0,0,0,0,0,0,0,0
"3950",58.4740918102867,20.9611692235598,0,0,0,0,0,0,1801.21935063645,2529.36861369708
"3951",10.9088398394625,1.57138618007945,0,0,0,0,0,0,32.3145398409527,29.2956418883629
"3952",9.07940707135391,1.9361722575979,28.6896173962268,0,0,0,0,0,27.02461516948,25.8207938541592
"3953",8.26632584108341,2.2448374001135,0,0,0,0,0,0,0,0
"3954",4.1331629205417,0,0,0,0,0,0,0,0,0
"3955",3.252324921082,1.01017683005108,0,0,0,0,0,0,19.8947166992342,31.2736323078326
"3956",163.903624668695,51.5751392676078,0,154.351431723695,0,545.213410298511,248.330017301058,13.6093021260379,328.780318168269,167.006542443879
"3957",74.3969325697507,34.6266168967508,0,0,0,0,0.9854365765915,0,43.6993777208613,12.7232897252379
"3958",160.04148882491,18.4637876159336,0,0,0,0,0.916685187526976,0,84.9837898308328,69.4969606840725
"3959",112.815020700032,34.9633425067678,0,0,0,21.1644333787837,0,0,59.109158285586,66.0221126498689
"3960",61.1166058086659,21.1295320285684,0,0,0,0,0,0,0,0
"3961",37.3339798232538,3.64786077518445,0,0,0,0,0,0,16.4447658265346,17.3207809704919
"3962",18.8363818345999,5.55597256528092,0,0,0,3.66801271729353,0,0,0,10.959136107873
"3963",13.0770564535172,3.81622358019296,0,0,0,0,0,0,30.5895644046029,33.7862147325645
"3964",0,3.92846545019863,0,0,0,0,0,0,0,0
"3965",6.97894722648845,4.88252134524687,0,0,0,0,0,0,0,0
"3966",6.30137953459637,1.23466057006243,0,0,0,0,0.366674075010791,0,46.5743367814442,48.1667396741149
"3967",2.71027076756833,1.62750711508229,0,0,0,0,0,0.242212273655847,0,0
"3968",5.01400092000141,1.51526524507662,0,0,0,0,0,0,18.744733075001,24.2704770388992
"3969",352.741740399018,56.9066280928773,40.7440784870783,159.831364210926,175.018088545713,0,0,0,37.3744677875787,32.396275518883
"3970",61.6586599621795,12.8236336481484,0,0,0,0,4.72092871576393,0,28.9795873306764,38.4371651783447
"3971",97.1632070173247,7.80080996539443,0,0,0,0,0,0,45.0793580699411,45.9749124525403
"3972",132.938781149227,13.8618709457009,0,0,0,0,0,0,106.71848032884,127.286356452905
"3973",34.488195517307,12.0660010256101,0,0,0,0,0,0,0,14.3805249415504
"3974",6.50464984216399,3.00247002265181,0,0,0,0,0,0,8.50987881932561,9.30190089156047
"3975",22.2242202940603,7.4640843553774,0,0,0,0,0,0,5.51992139631932,8.07233927945765
"3976",11.7896778389222,3.00247002265181,0,0,0,4.40161526075224,0,0,16.3297674641113,13.7924737357621
"3977",40.5863047443358,6.73451220034051,0,0,0,0,0,0,175.027507608292,161.446785589153
"3978",0,0,0,0,0,0,0,0,25.7596331828235,20.6352514031169
"3979",2.30373015243308,0.645390752532633,0,0,0,0,0,0,23.2296692095105,24.6446914425826
"3980",0,2.8341072176433,0,0,0,0,0,0,0,5.98743045893548
"3981",0,2.86216768514472,0,0,0,0,0,0,0,0
"3982",0,2.97440955515039,0,0,0,0,0,0,0,24.9654466457399
"3983",0,0,0,0,0,0,0,0,0,0
"3984",0,8.16559604291287,0,0,0,0,0,0,24.149656108897,20.5817922025907
"3985",0,0,0,0,0,0,0,0,0,0
"3986",0,1.4872047775752,0,0,0,0,0,0,0,4.54403204472782
"3987",0,0,0,0,0,0,0,0,76.9339044612005,97.4561225592801
"3988",0,0.645390752532633,0,0,0,5.20857805855682,0,0,127.303187202614,104.619655429792
"3989",8.67286645621866,0,0,0,0,4.32825500640637,0,0,0,0
"3990",0,1.06629776505391,0,0,0,0,0,0,0,12.6698305247117
"3991",94.656206557324,22.5606158711407,0,0,0,0,12.5815041988077,0.787189889381503,72.2189716018444,49.9308932914798
"3992",92.3524764048909,10.8313404555477,0,0,0,0,0,0,33.1195283779159,26.6761410625786
"3993",30.9648435194682,12.795573180647,0,0,0,0,0,0,0,0
"3994",14.974245990815,2.3851397376206,0,0,0,5.90550047484259,0,0,0,0
"3995",14.7032189140582,7.57632622538308,0,0,0,54.433308724636,0,0,0,34.1604291362479
"3996",144.254161603824,43.3814827571935,0,0,0,16.1392559560915,1.37502778129046,0,366.729777767965,475.091915076425
"3997",113.560345161113,19.6142667834917,20.2514946326307,0,0,0,0,0,30.0145725924863,29.8836930941512
"3998",55.0862533508263,18.0148201359109,0,0,0,0,0,0,0,7.8050432768266
"3999",9.89248830162441,2.41320020512202,0,0,0,0,0,0,10.2348542556754,12.6698305247117
"4000",15.0420027600042,7.37990295287315,0,0,0,94.3779672159626,1.16877361409689,0,8455.59959226181,11210.3943503462
"4001",1.626162460541,0.954055895048239,0,0,0,0,0,0.363318410483771,19.8947166992342,18.7641793846996
"4002",0,3.14277236015891,0,0,0,0,0,0,41.0544153851249,34.1604291362479
"4003",10.0280018400028,1.26272103756385,0,0,0,0,0,0,119.368300195405,94.1416521266551
"4004",10.7055695318949,1.06629776505391,0,0,0,0,0,0,21.1596986858907,16.572352163125
"4005",0,1.51526524507662,0,0,0,13.8284079441966,0.275005556258093,0,7.70489028236238,5.0251648494637
"4006",2.10045984486546,0.70151168753547,0,0,0,0,0,0,45.6543498820577,38.9717571836068
"4007",12.1962184540575,2.86216768514472,0,0,0,6.56574276395542,0.550011112516186,0,107.178473778533,118.037914761871
"4008",0,3.76010264519012,23.6267437380691,0,0,5.17189793138388,9.83144863622682,1.28675270379669,20.4697085113508,26.6761410625786
"4009",3.99764938216329,1.96423272509932,3.37524910543844,0,0,0,0.458342593763488,0,584.881671285001,567.309035984136
"4010",0,0.589269817529795,0,0,0,3.59465246294766,0,0,56.579194312273,42.7673604209677
"4011",0,0.47702794752412,0,0,0,0,0,0,106.71848032884,116.647975548189
"4012",0,3.61980030768303,586.328987459021,0,0,0,57.0178186641779,2.98223861938762,7113.91369786894,7780.7727997877
"4013",0,5.13506555275964,1501.02149503284,0,0,0,54.3365144906615,3.61804583773422,9134.20492892181,9957.25723081127
"4014",0,0.70151168753547,405.512071096247,0,0,0,15.904488003593,0,2308.9371207354,2379.95014822633
"4015",0,0,157.672351068339,0,0,0,19.6399801427655,0,1625.96184630331,1757.95235010388
"4016",0,0.925995427546821,1163.73767371081,0,0,0,28.646412110218,0,19552.4815726624,22737.427545409
"4017",0,5.64015396778518,222.284262515303,0,0,0,48.3780607717362,2.24046353131659,3785.74609097566,3854.56873554129
"4018",0,0,604.892857538932,0,0,6.19894149222607,37.7674297261114,1.69548591559093,3779.65117776723,3985.97145043471
"4019",0,4.91058181274829,381.162059692727,0,0,0,17.1190958770663,0,9021.73653047181,9730.53676137962
"4020",0,1.99229319260074,3163.57276868309,0,0,0,197.385238004246,8.29577037271276,9377.42646544713,10525.4750732044
"4021",0,5.0789446177568,352.713531518317,0,0,0,34.1465232353799,0.953710827519898,2130.22966552956,2279.50031043758
"4022",0,2.55350254262911,487.482406514038,0,0,0,20.235825514658,0,6177.7120293807,7034.58927884287
"4023",0,0,1360.46647871351,0,0,0,51.6322931874569,0,11297.5541228293,12106.3170919649
"4024",0,0,282.315478747744,0,0,0,27.3859699773684,0,4090.83674648473,4366.65441738185
"4025",0,0,213.122872086256,0,0,0,24.8192514522929,0.999125628830369,2434.51533250167,3147.51734938164
"4026",0,1.20660010256101,1433.51651292407,0,0,0,639.662923856324,13.6093021260379,11344.473454698,12719.9752548053
"4027",0,0,4838.90177108964,0,0,6.01554085636139,5177.57544193049,162.569850424384,1454.03929448045,1668.14089321984
"4028",0,0,613.330980302528,0,0,21.6779551592048,81.0578877070729,1.34730577221065,6004.98448902088,6460.75822039453
"4029",5.35278476594745,12.0940614931115,67.7460713305859,0,0,0,0.802099539086104,0,136.84805128375,121.726599598179
"4030",0,0,354.160066849219,0,0,0,100.560365071709,1.93769818924678,6567.67147635818,7634.9361007522
"4031",0,1.3469024400681,0,0,0,0,1.35211065160229,0,15.1797838398781,17.9622913768064
"4032",0,0.617330285031214,0,0,0,0,7.08139307364589,0,94.6436522743916,112.905831511355
"4033",0,0,24.3500114035202,0,0,0,5.04176853139837,0,99.1285884089011,96.7611529524394
"4034",0,0.47702794752412,14.7064425308389,0,0,0,4.35425464075314,0,306.010642408452,320.487907154627
"4035",0,0,30.377241948946,0,0,0,9.854365765915,0,564.641959498497,562.337330335199
"4036",0,0.280604675014188,0,0,0,0,0,0,28.0596004312899,31.3270915083588
"4037",1.96494630648704,0.869874492543983,0,0,0,0,1.55836481879586,0,250.811428445259,269.273993050518
"4038",0,0.364786077518444,0,0,0,131.791696932357,3.16256389696807,0.257350540759338,0,0
"4039",12.2639752232467,0.589269817529795,0,0,0,0,6.98972455489319,1.89228338793631,0,0
"4040",3.72662230540646,7.0151168753547,0,0,0,0,0,0,0,0
"4041",0,1.76780945258938,0,0,0,0,0.252088426569918,0,0,0
"4042",0,0,0,0,0,0,0,0,0,0
"4043",0,18.5760294859393,0,86.7655977145028,0,0,0,0,0,0
"4044",1.35513538378417,67.9063313534335,0,210.977400758423,0,0,0,0,0,0.908806408945563
"4045",0,1.01017683005108,0,0,54.7621067885154,0,0,0,0,0
"4046",3.65886553621725,4.3213119952185,0,0,0,0,0,0.423871478897733,0,0
"4047",1.82943276810862,3.33919563266884,0,0,0,0,0,1.34730577221065,0,0
"4048",0,0.729572155036889,0,0,0,0,0,0,0,0
"4049",0,0,0,0,0,0,0,0,0,3.68868483630846
"4050",0.813081230270499,0.308665142515607,0,0,0,0,4.33133751106496,0.287627074966319,0,0
"4051",1.21962184540575,0.897934960045402,0,0,0,86.9319013998567,0.389591204698965,0,0,12.509452923133
"4052",1.15186507621654,22.0274669886138,44.3604168143338,21.919729948927,0,0,11.3668963253345,35.2570240840293,21.0447003234674,23.7893442341633
"4053",2.10045984486546,4.43355386522417,291.235779954974,0,0,3.59465246294766,0,0.272488807862828,0,5.29246085209475
"4054",5.14951445837983,4.85446087774545,0,0,0,30.4078254263634,0.504176853139837,0,0,2.08490882052217
"4055",1.89718953729783,5.64015396778518,0,0,0,4.80509665965453,0,0,0,0
"4056",76.7006627221838,179.923717619097,0,0,0,4.8784569140004,0.733348150021581,0,0,0
"4057",9.62146122486758,2.91828862014756,0,0,0,38.4040931500633,2.75005556258093,0,15.1797838398781,14.9151169468125
"4058",0,9.06353100295827,0,0,0,13.4982867996402,26.9047102539168,1.31702923800367,44.7343629826711,37.3679811678205
"4059",34.9624929016315,22.8412205461549,0,0,0,0,2.03962454224752,0.560115882829146,0,0
"4060",0,0.841814025042564,0,0,0,0,0,0,3.33495251027625,1.76415361736492
"4061",2.64251399837912,3.47949797017593,153.091655853815,0,0,3.22785119121831,0.389591204698965,0,0,17.4811585720705
"4062",1.89718953729783,3.19889329516174,0,0,0,16.432696973475,3.98758056574235,0.227074006552357,0,42.339686816758
"4063",0,0.47702794752412,0,0,0,30.7012664437469,0,0,0,0
"4064",1.28737861459496,0.392846545019863,0,0,0,0,0,0,0,0
"4065",49.5979550465005,6.45390752532633,192.389199009991,0,0,77.9085901153146,0.389591204698965,0,343.845103645724,158.559988760738
"4066",1.21962184540575,3.47949797017593,2118.69208132807,2229.41920022212,0,2.64096915645134,17.3253500442599,1.33216750510716,3849.68518048303,3464.7977045047
"4067",0,2.63768394513337,51.1109150252107,200.017535783959,0,0,3.71257500948425,0.575254149932637,793.143705633632,732.12375120644
"4068",0,2.46932114012486,210.711979868086,837.516348465254,0,0,3.55215510166703,0.484424547311694,816.948366655259,770.77475318689
"4069",0,0,0,0,0,481.793470416505,0.252088426569918,0,0,25.1258242473185
"4070",0,0.336725610017026,0,0,0,7.00590429003065,0,0,0,0
"4071",7.04670399567766,1.54332571257803,0,0,0,0,0,0,24.8396462834369,33.9465923341431
"4072",11.721921069733,11.1680660655647,0,0,0,0,0,0,2.87495906058298,5.18554245104233
"4073",59.7614704248817,7.52020529038024,0,0,0,0,0,0,0,0
"4074",5.82708215027191,2.52544207512769,0,0,0,0,0,0,3.10495578542962,2.13836802104838
"4075",1.42289215297337,2.10453506260641,0,0,0,0,0,0,0,10.1037888994536
"4076",10.1635153783812,6.34166565532065,0,0,0,1.02704356084219,0,0,0,0
"4077",0,3.67592124268586,0,0,0,0,12.9023440144422,3.17903609173299,0,0
"4078",0,24.9457556087613,0,24.6596961925429,0,0,0,0,0,0
"4079",0,3.00247002265181,0,0,0,0,113.302289178334,52.4995103149049,0,0
"4080",1.89718953729783,3.39531656767168,0,0,0,0,28.1651523867663,4.32954439159827,0,0
"4081",0,0,0,0,0,0,412.760422813709,91.8135899826696,0,0
"4082",0,0,0,0,0,0,5.06468566108654,1.57437977876301,0,0
"4083",0,21.9713460536109,0,28.3129845173641,0,0,0,0,0,0
"4084",39.36668289893,6.14524238281072,0,0,0,207.022637764047,28.3484894242717,4.4355122613227,0,0
"4085",1.21962184540575,1.31884197256668,0,0,0,27.9869370329496,0,0,0,0
"4086",1.08410830702733,3.283074697666,0,61.1925794407546,0,2.97109030100776,0,0,7.35989519509242,6.09434885998789
"4087",0,2.07647459510499,35.9222940507377,69.4124781716023,0,1.68728584995502,1.03127083596785,0,136.84805128375,143.270657410242
"4088",0,0.617330285031214,0,0,0,2.89773004666189,0,0,8.39488045690229,6.41510406314515
"4089",1.626162460541,0.561209350028376,0,0,0,0,0,0,3.33495251027625,4.4371136436754
"4090",0,0,11.0901042035835,10.0465428932582,0,0,2.47505000632284,0,181.697412628844,189.566325065939
"4091",2.50700046000071,0.505088415025539,15.188620974473,18.2664416241059,0,0,15.9274051332812,0,613.171268441137,593.076370637769
"4092",2.03270307567625,0.533148882526957,35.9222940507377,15.52647538049,0,0,5.15635417983924,0.575254149932637,1564.55272076926,1724.7541865771
"4093",0,0,0,0,0,0,0,0,0,2.99371522946774
"4094",0,0,0,0,0,0,0.802099539086104,0,0,0
"4095",1.89718953729783,0.533148882526957,0,0,0,15.2589329039411,0,0,57.4991812116595,70.0850118898608
"4096",3.52335199783883,1.43108384257236,0,0,0,34.039158016484,3.16256389696807,2.83085594835271,0,1.60377601578629
"4097",1.08410830702733,0.757632622538308,0,0,0,5.09853767703801,0.550011112516186,0,0,1.1226432110504
"4098",112.679507161653,7.66050762788733,0,0,0,1210.84767810577,203.527028760677,487.315956328461,0,0
"4099",9.96024507081361,1.57138618007945,14.947531752656,0,286.648536999225,342.408987159351,132.415175338272,17.3333158334966,0,0
"4100",4.0654061513525,0.645390752532633,0,0,0,47.1339634172219,5.36260834703281,2.04366605897121,0,0
"4101",1.96494630648704,0,0,0,0,47.9409262150265,1.62711620786038,0.772051622278013,0,0
"4102",18.4298412194646,1.71168851758655,0,0,14.1418627420891,100.46686832667,21.1295935724968,3.81484331007959,0,0
"4103",4.9462441508122,0,0,0,0,10.233755481249,3.07089537821537,1.54410324455603,0,0
"4104",13.348083530274,0,0,0,0,14.4886502333095,15.9961565223457,2.70974981152479,0,0
"4105",5.35278476594745,0.645390752532633,0,0,0,0,15.3544768910769,18.7108981399142,0,0
"4106",4.40418999729854,0.645390752532633,0,0,0,156.367382138223,3.18548102665624,0.953710827519898,0,0
"4107",3.11681138270358,0,0,0,53.6588409008346,123.281907428236,3.23131528603259,2.30101659973055,0,0
"4108",34.8269793632531,4.06876778770573,41.7084353743465,52.972680709907,45.7353858893095,1024.32923143139,43.0612866840797,23.0404425315125,0,0
"4109",6.50464984216399,1.12241870005675,0,0,0,37.3770495892211,5.95845371892535,1.61979458007348,0,0
"4110",27.644761829197,1.3469024400681,0,0,0,10.9306778975347,14.712797259808,4.34468265870176,0,0
"4111",0,0,0,0,0,27.2533344894909,0,1.02940216303735,0,0
"4112",3.45559522864962,0.982116362549658,0,0,0,17.2029796441067,7.92932687210835,12.7918357024494,0,0
"4113",6.84343368811004,0.813753557541145,0,0,8.62553330368557,372.853492712887,4.01049769543052,2.95196208518064,0,0
"4114",47.2264681248782,8.44620071792706,858.759808112267,0,0,0,1.81045324536578,3.75429024166563,0,0
"4115",51.5629013529875,3.56367937268019,0,0,0,21.0910731244378,9.80853150653865,15.3199263087323,0,0
"4116",58.3385782719083,2.69380488013621,0,0,0,16.5427373549938,3.27714954540894,1.30189097090018,0,0
"4117",0,0,0,0,0,0,0.252088426569918,29.0806111058051,0,0
"4118",1.49064892216258,0,0,0,4.11217285408266,65.6207475123813,1.03127083596785,1.63493284717697,0,0
"4119",2.10045984486546,0,0,0,0,25.0158467319419,2.49796713601101,1.86200685372933,0,0
"4120",74.1936622621831,5.10700508525822,46.048041367053,0,0,146.83054907326,96.183193301268,18.6200685372932,0,0
"4121",0,0,0,0,0,0,3.34590093447346,22.253252642131,0,0
"4122",9.68921799405678,2.32901880261776,19.0460485235455,0,0,3.92477360750408,2.33754722819379,18.0750909215676,0,0
"4123",8.40183937946183,0.982116362549658,26.5198143998735,0,22.6670991468946,1999.83721359561,9.78561437685047,4.9047985415309,0,0
"4124",2.16821661405466,0.561209350028376,0,0,0,175.551088649668,5.66053103297908,1.93769818924678,0,0
"4125",63.8268765762342,59.7126748430192,0,0,0,2.82436979231602,0.252088426569918,0,0,0
"4126",3.04905461351437,0.673451220034051,0,0,0,176.908253355067,3.11672963759172,1.93769818924678,0,0
"4127",5.28502799675825,0.757632622538308,6.75049821087689,0,2.0059379776013,16.9828988810691,18.3795380099159,2.25560179842008,0,0
"4128",1.42289215297337,0,0,0,0,49.5181716834627,1.65003333754856,0.878019492002446,0,0
"4129",3.18456815189279,0.47702794752412,0,0,901.669120931782,532.155285024946,5.77511668141995,2.31615486683404,0,0
"4130",0,0,92.5782611777401,0,0,243.042522647869,14.7586315191843,5.5406057598775,0,0
"4131",0,1.85199085509364,30.377241948946,0,0,0,6.25637640487161,5.63143536249845,0,0
"4132",0,0,52.7985395779299,0,0,0,2.03962454224752,4.81396893890996,0,4.75786884683265
"4133",0,0.757632622538308,40.5029892652613,0,0,0,4.07924908449504,2.16477219579913,0,0
"4134",0,0,0,0,0,0,2.8646412110218,0,0,0
"4135",1.21962184540575,0,7.23267665451095,0,0,3.15449093687244,8.75434354088262,1.24133790248622,0,0
"4136",103.464586551921,5.72433537028944,79.5594431996204,0,0,9303.58413627049,24.8880028413574,62.3242456650702,0,0
"4137",0,21.0734110935655,0,0,0,0,1225.08100174074,4.16302345345987,0,0
"4138",0,0,359.222940507377,0,0,0,61.234570526802,50.6072269269686,0,0
"4139",0,0,51.1109150252107,0,0,0,5.33969121734464,7.53885701753824,0,45.1195652441209
"4140",8.1985690718942,1.29078150506527,41.7084353743465,0,0,0,2.03962454224752,5.37408482173911,0,0
"4141",23.1728150627092,3.11471189265749,0,0,0,0,41.7550102918538,31.3816277055357,0,143.698331014451
"4142",11.1121101470302,21.6907413785967,0,0,0,0,4.33133751106496,51.9999475004897,194.577229220256,0
"4143",0,0,0,0,0,0,9.00643196745254,6.31265738215552,0,0
"4144",6.23362276540716,0,23.3856545162521,0,0,6.78582352699303,23.787980616325,8.79533318712795,0,0
"4145",0,0,45.806952145236,0,0,0,2.33754722819379,3.90567291270054,0,0
"4146",0,0,0,0,0,14.8921316322117,11.7564875300335,0,0,0
"4147",37.2662230540645,3.31113516516742,0,61.1925794407546,0,0,1.62711620786038,2.90654728387017,75.323927387274,62.6541830167177
"4148",18.0233006043294,2.60962347763195,0,0,0,0,1.62711620786038,1.87714512083282,0,47.3648516662217
"4149",6.77567691892083,1.54332571257803,0,0,0,0,6.41679631268883,3.55749276932025,0,0
"4150",12.0607049156791,0,22.4212976289839,0,0,0,7.08139307364589,5.78281803353335,0,0
"4151",15.7873272210855,0,0,0,0,0,40.4258167699397,34.4546959275443,0,0
"4152",3.92989261297408,0,0,0,0,0,7.17306159239859,1.78631551821187,0,15.7704641552318
"4153",4.0654061513525,0,35.6812048289207,97.7254626889663,0,0,20.2816597740344,3.26986569435394,0,34.1604291362479
"4154",13.4158402994632,1.9361722575979,0,193.624281215522,0,26.2629710558217,24.0629861725831,6.37321045056948,0,0
"4155",14.2289215297337,1.31884197256668,52.3163611342959,0,0,10.8573176431889,17.3253500442599,8.25035557140229,0,0
"4156",11.6541643005438,12.8797545831512,83.4168707486929,0,0,0,19.3878917161956,53.1050409990445,0,0
"4157",0,0,0,0,0,0,0,0.893157759105936,0,0
"4158",0,0,0,0,0,0,0,0,0,0
"4159",0,0,0,0,0,1.68728584995502,0.297922685946267,0.787189889381503,0,0
"4160",0,0,24.8321898471543,0,0,3.30121144556418,0,0.423871478897733,20.0097150616575,16.9465665668084
"4161",0,0,0,0,0,0,12.6273384581841,8.46229131085116,0,0
"4162",0,3.8723445151958,205.649106209928,0,0,0,4.19383473293592,0,0,51.5881285077923
"4163",0,0,0,0,0,0,0,20.0430656450214,0,0
"4164",20.1237604491949,2.04841412760357,0,0,0,10.9673580247077,46.1780163216714,12.6101764972075,0,103.710849020847
"4165",11.9251913773007,0,35.4401156071036,0,0,22.1914769396259,12.9940125331949,10.369712965891,0,36.3522563578225
"4166",9.21492060973232,0,56.4148779051854,0,0,1080.22974524295,346.575752274262,56.8744695078136,0,0
"4167",14.2966782989229,2.94634908764897,72.5678557669265,165.311296698158,0,16.1025758289186,53.8094205078335,17.7874638466013,0,0
"4168",0,6.98705640785328,0,184.491060403469,0,495.438477724837,189.364242613385,18.1659205241885,108.213459040343,64.2044998319777
"4169",0,0,0,0,0,0,6.34804492362431,8.88616278974889,216.311919718263,113.280045915038
"4170",0,0,8.92030120723017,0,0,0,0,0.620668951243108,0,6.41510406314515
"4171",0,0,0,0,0,0,0.389591204698965,0.227074006552357,51.9792598153402,51.4277509062136
"4172",71.4156347254255,1.62750711508229,32.3059557234822,0,0,14.3052495974448,6.05012223767804,3.30014222856092,0,0
"4173",11.9929481464899,2.74992581513904,18.8049593017285,0,0,5.09853767703801,11.5502333628399,8.0838346332639,0,0
"4174",0,0,0,0,0,26.9232133449345,41.2508334387139,17.439283703221,0,0
"4175",4.0654061513525,0,9.8846580944983,28.3129845173641,0,54.0298273257337,6.27929353455979,4.22357652187383,0,0
"4176",21.2756255254114,2.46932114012486,32.3059557234822,166.224618779363,0,10.2704356084219,14.6669630004316,6.08558337560316,0,0
"4177",3.252324921082,0,0,0,0,0,2.38338148757014,2.75516461283526,0,0
"4178",31.3713841346034,1.26272103756385,0,0,66.8980315530032,0,38.7757834323911,15.5621385823882,0,0
"4179",8.94389353297549,1.68362805008513,70.1569635487562,0,0,0,2.58963565476371,2.83085594835271,0,59.8743045893548
